EmpID,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost,Training Duration(hours)
2009,20-Jan-23,Customer Service,Internal,Incomplete,Nicoleside,Gary Johnson,1,319.94,8
2010,22-Aug-22,Communication Skills,Internal,Passed,Andrewview,Kristen Rogers,2,601.66,16
2011,30-Apr-23,Leadership Development,Internal,Completed,Lake Jeffreyberg,Nichole Crawford,1,999.96,8
2012,18-Sep-22,Communication Skills,External,Incomplete,New Karenberg,Lindsay Reid,2,138.67,16
2013,21-Feb-23,Leadership Development,External,Failed,East Sabrinachester,Dr. Steven Walker,2,962.76,16
2014,02-Mar-23,Technical Skills,External,Incomplete,Bauerland,Thomas Martinez,4,106.88,32
2015,30-Sep-22,Leadership Development,Internal,Passed,South David,John Hobbs,1,561.89,8
2016,13-Sep-22,Technical Skills,Internal,Incomplete,New Stephanie,Robert Nelson,5,775.52,40
2017,03-Dec-22,Communication Skills,External,Incomplete,Michaelhaven,Heidi Chavez,4,397.01,32
2018,21-Aug-22,Customer Service,External,Incomplete,Lake Robertfort,Chris Walker,5,739.74,40
2019,06-Oct-22,Technical Skills,External,Completed,Andreaberg,Jason Morris,2,789.2,16
2020,18-Aug-22,Leadership Development,Internal,Failed,West Kayla,Kevin Miller,3,428.51,24
2021,29-Apr-23,Project Management,External,Incomplete,New Heidi,Dominic Spencer,4,646.72,32
2022,09-Oct-22,Leadership Development,External,Incomplete,North Katherineton,Diane Carlson,3,742.84,24
2023,25-Nov-22,Communication Skills,External,Incomplete,Rosefort,Brooke Murray,2,894.92,16
2024,11-Jun-23,Communication Skills,External,Failed,North Danielview,Deborah Oliver,1,222.56,8
2025,17-Jan-23,Technical Skills,Internal,Passed,West Cherylview,John Branch,2,699.76,16
2026,08-Aug-22,Project Management,External,Incomplete,East Cole,Dorothy Gould,3,124.93,24
2027,08-Aug-22,Technical Skills,External,Incomplete,New Audrey,Mariah Jones,5,664.12,40
2028,18-Feb-23,Project Management,External,Passed,North Barbaraberg,Kathleen Fletcher,2,862.82,16
2029,14-Nov-22,Project Management,External,Passed,New Michael,Nicholas Briggs,1,813.01,8
2030,28-Jul-23,Communication Skills,External,Incomplete,West Vincent,Andrew Burton,4,349.75,32
2031,25-Jul-23,Technical Skills,External,Failed,Campbellhaven,Yolanda Wilson,1,244.5,8
2032,21-Nov-22,Customer Service,Internal,Completed,Erikmouth,Adrian Clark,3,873.52,24
2033,11-Mar-23,Leadership Development,External,Passed,Port Laurie,Joseph Carlson,1,358.65,8
2034,20-Jan-23,Technical Skills,Internal,Passed,Crystalchester,Arthur Soto,1,632.33,8
2035,17-Feb-23,Customer Service,External,Failed,Kristenland,Mrs. Stephanie Silva,2,565.81,16
2036,24-Sep-22,Communication Skills,Internal,Completed,New Erinport,Ronald Hughes,3,849.04,24
2037,16-Jul-23,Leadership Development,Internal,Failed,Rachelfort,Nicholas Carter,1,519.43,8
2038,13-Aug-22,Technical Skills,Internal,Passed,Rebeccamouth,Paula Roth,2,694.03,16
2039,24-May-23,Customer Service,External,Incomplete,Zacharyside,Laura Meadows,1,738.69,8
2040,22-Apr-23,Communication Skills,Internal,Passed,Port Glenn,Aaron Bowen,5,753.51,40
2041,25-Sep-22,Technical Skills,External,Completed,West Brian,Kenneth Thompson,5,970.6,40
2042,14-Feb-23,Customer Service,External,Passed,Johnsonhaven,Elizabeth Elliott,1,651.4,8
2043,08-Oct-22,Project Management,Internal,Passed,Brendaville,Cody Dickson,5,809.68,40
2044,05-Aug-23,Customer Service,External,Passed,Joshuaville,Andrew Lee,5,570.91,40
2045,04-May-23,Customer Service,Internal,Incomplete,Garyview,Zachary Cole,1,852.72,8
2046,25-Dec-22,Technical Skills,Internal,Incomplete,North Carriefurt,Mr. Philip Sullivan,1,787.98,8
2047,15-Aug-22,Technical Skills,Internal,Failed,New Amy,Margaret Padilla,1,942.72,8
2048,02-Nov-22,Customer Service,External,Failed,Watsonview,Rodney Deleon,2,626.4,16
2049,28-Mar-23,Project Management,Internal,Failed,South Wayneburgh,Cheryl Middleton,4,765.68,32
2050,13-Dec-22,Communication Skills,Internal,Completed,Jasonbury,Heather Nunez,3,904.54,24
2051,17-Mar-23,Project Management,Internal,Incomplete,South Cynthiafurt,Charles Robles,2,761.28,16
2052,06-Nov-22,Project Management,Internal,Completed,South William,Charles Spencer,4,507.49,32
2053,13-May-23,Leadership Development,Internal,Incomplete,Dukeborough,Kevin Carter,5,862.9,40
2054,06-Jun-23,Leadership Development,Internal,Incomplete,Lake Carolinemouth,Tyler Cordova,4,528.18,32
2055,08-Nov-22,Technical Skills,External,Passed,South Jasonchester,Austin Carlson,2,805.7,16
2056,02-Feb-23,Technical Skills,External,Failed,North Fernando,Gregory Garcia,1,190.55,8
2057,01-Jan-23,Customer Service,Internal,Failed,Lake Tony,Omar Shepherd MD,3,605.36,24
2058,31-Dec-22,Customer Service,Internal,Passed,Parkertown,Mark Bowen,1,338.16,8
2059,06-May-23,Customer Service,External,Completed,West Danielmouth,Melissa Marshall,3,969.03,24
2060,23-Jul-23,Project Management,External,Failed,Port Lisaburgh,Lori Mckee,3,442.39,24
2061,15-Mar-23,Technical Skills,External,Incomplete,South Taramouth,Stacey Ford,1,952.69,8
2062,20-May-23,Project Management,External,Passed,North Lisaton,Evelyn Hart,1,842.36,8
2063,01-Jan-23,Technical Skills,External,Failed,North Gabriel,Suzanne Watson,5,333.78,40
2064,10-Sep-22,Technical Skills,Internal,Passed,North Susanton,Daryl Mullins,2,343.22,16
2065,15-May-23,Leadership Development,Internal,Failed,Christopherhaven,Jonathan Stewart,1,283.86,8
2066,03-Sep-22,Customer Service,Internal,Passed,Courtneytown,Jessica Malone DDS,5,107.29,40
2067,10-May-23,Leadership Development,External,Failed,Lake Alexander,Maureen Harris,4,320.87,32
2068,03-Feb-23,Leadership Development,Internal,Incomplete,West Anne,Scott Rice,3,670.68,24
2069,10-May-23,Communication Skills,External,Incomplete,Evansland,Barbara Moore,3,685.62,24
2070,12-Apr-23,Technical Skills,Internal,Completed,Lake Johnstad,Cathy Johnson,5,842.88,40
2071,09-Feb-23,Technical Skills,Internal,Incomplete,New Rosemouth,Danielle Wise,5,735.7,40
2072,17-Jun-23,Customer Service,Internal,Passed,East Nancy,Patricia Bailey,5,974.31,40
2073,03-Aug-23,Project Management,Internal,Incomplete,South Maria,Jennifer Juarez,3,760.53,24
2074,20-Sep-22,Project Management,Internal,Passed,East Melissa,Karen Thompson,5,640.97,40
2075,27-Oct-22,Customer Service,External,Incomplete,Josephmouth,Ronald Pearson,5,807.49,40
2076,08-Nov-22,Communication Skills,Internal,Completed,Jasonstad,Lisa Freeman,3,350.22,24
2077,07-Apr-23,Communication Skills,Internal,Completed,Robertfurt,Tiffany Smith,4,447.67,32
2078,07-Aug-22,Communication Skills,Internal,Incomplete,Patriciabury,Tiffany Reed,5,737.61,40
2079,15-Jan-23,Leadership Development,External,Completed,North Michaelmouth,Eric Contreras,4,444.96,32
2080,09-Jun-23,Project Management,External,Failed,Jessicafurt,Dr. Melanie Kennedy,1,605.05,8
2081,14-May-23,Customer Service,External,Failed,Wandachester,Danny Charles,4,744.4,32
2082,09-Aug-22,Customer Service,External,Incomplete,Kingbury,Sylvia Sweeney,1,230.77,8
2083,21-Dec-22,Project Management,External,Incomplete,Port Robinland,Kelly Rogers,5,569.44,40
2084,02-Feb-23,Project Management,External,Passed,South Robertstad,Kylie Gonzalez,1,677.67,8
2085,29-Mar-23,Project Management,External,Incomplete,South Darrenview,Matthew Stephens MD,1,963.42,8
2086,03-Apr-23,Communication Skills,External,Completed,Roberthaven,David Ray,3,488.66,24
2087,02-Apr-23,Leadership Development,Internal,Completed,Hollyborough,Joseph Marquez,3,450.94,24
2088,09-Feb-23,Communication Skills,External,Completed,Benjaminfurt,Rhonda Thompson,3,407.99,24
2089,04-Jan-23,Communication Skills,Internal,Completed,East Corey,Robin Berry,2,423.31,16
2090,23-Oct-22,Leadership Development,Internal,Incomplete,New Troyshire,Patricia Simpson,1,189.64,8
2091,20-Jul-23,Leadership Development,Internal,Incomplete,Jordanfurt,Joshua Middleton,3,102.77,24
2092,13-Mar-23,Communication Skills,External,Completed,Smithchester,Brian Odom,5,246.13,40
2093,23-Apr-23,Leadership Development,External,Failed,East Amyville,Alexander King,5,628.62,40
2094,11-Mar-23,Leadership Development,Internal,Passed,New Sheila,Thomas Williams,4,739.32,32
2095,14-Nov-22,Leadership Development,Internal,Passed,North Wendy,Joseph Crawford,3,773.16,24
2096,25-Apr-23,Communication Skills,External,Completed,Jenniferbury,Mandy Dunn,3,838.65,24
2097,26-Nov-22,Technical Skills,External,Incomplete,North Brandi,Kari Smith,3,426.55,24
2098,25-Sep-22,Project Management,External,Incomplete,North Jamesberg,Matthew Brown,2,254.35,16
2099,28-Feb-23,Customer Service,External,Completed,North Margaretton,George Hopkins,2,829.08,16
2100,29-Apr-23,Communication Skills,External,Incomplete,Lake Laurafurt,Jeremiah Herring,2,710.31,16
2101,29-Jun-23,Leadership Development,External,Completed,Suarezstad,Aaron Jones,1,751.81,8
2102,04-May-23,Communication Skills,Internal,Passed,Jenniferside,Debbie Young,1,598.51,8
2103,06-Sep-22,Technical Skills,Internal,Incomplete,Stevenston,Gregory Wells,3,958.29,24
2104,14-Oct-22,Technical Skills,External,Completed,South Brianchester,Connie Mason,5,200.34,40
2105,10-Nov-22,Technical Skills,External,Completed,Blackborough,Edwin Gomez,3,365.03,24
2106,15-Jul-23,Customer Service,Internal,Passed,Port Tamarahaven,Kayla Hall,4,782.43,32
2107,05-Mar-23,Communication Skills,External,Passed,Douglasview,Tyler Ortega,1,668.91,8
2108,05-Sep-22,Customer Service,Internal,Completed,Port Ruthbury,Franklin Hunter,5,804.37,40
2109,18-Apr-23,Project Management,External,Failed,Lake Renee,Elizabeth Sawyer,3,869.94,24
2110,30-Dec-22,Communication Skills,Internal,Passed,West Susanton,Ms. Rebecca Conley,4,399.55,32
2111,17-Nov-22,Customer Service,Internal,Passed,Brittanyport,Jordan Wilson,4,470.24,32
2112,17-Sep-22,Customer Service,External,Failed,Ramirezland,Caroline Williams,2,157.04,16
2113,18-Aug-22,Project Management,Internal,Passed,Hayesborough,Michael Sullivan,2,394.54,16
2114,26-Feb-23,Communication Skills,External,Completed,North Justinbury,Jonathan Davis,2,326.98,16
2115,24-Sep-22,Leadership Development,Internal,Incomplete,Penaberg,Katherine Chapman,5,752.82,40
2116,26-Aug-22,Leadership Development,Internal,Completed,Maryville,Kelli Lamb MD,2,990.89,16
2117,27-May-23,Customer Service,External,Incomplete,Hickmanburgh,Mike Stevenson,4,531.69,32
2118,21-Apr-23,Leadership Development,Internal,Completed,Scottview,Robert Smith,3,384.28,24
2119,15-Jul-23,Technical Skills,External,Passed,New Sharonside,Amy Zimmerman,5,803.08,40
2120,22-May-23,Project Management,External,Incomplete,Washingtonport,Thomas Floyd,1,131.78,8
2121,31-Dec-22,Project Management,Internal,Passed,Kimberlyberg,Sara Johnson,2,459.39,16
2122,02-Jan-23,Technical Skills,External,Passed,South Johnmouth,Carl Cooper,1,949.46,8
2123,23-Sep-22,Project Management,External,Failed,Farmerstad,Emily Hernandez,4,169.71,32
2124,26-Apr-23,Leadership Development,Internal,Completed,Hebertfort,Adam Smith PhD,2,238.23,16
2125,19-Aug-22,Communication Skills,External,Incomplete,Lake Brookeville,Hannah Smith,2,486.63,16
2126,24-Jan-23,Communication Skills,External,Failed,Patriciaport,Nina Ramos,2,692.5,16
2127,03-Apr-23,Leadership Development,Internal,Passed,West Johnmouth,Suzanne Young,5,119.71,40
2128,22-Dec-22,Project Management,External,Passed,West Cynthia,Gregory Smith,2,168.47,16
2129,03-Mar-23,Communication Skills,External,Incomplete,East Carlos,Joseph Blankenship,4,951.82,32
2130,21-Nov-22,Project Management,Internal,Completed,Adamborough,Emily Gonzalez,4,444.22,32
2131,21-Jan-23,Project Management,Internal,Passed,Nicolemouth,James Williams,5,591.83,40
2132,15-Sep-22,Communication Skills,Internal,Passed,North Jeanette,Carlos Finley,5,936.77,40
2133,16-Mar-23,Technical Skills,External,Passed,Connieside,Rebecca Hammond,4,797.13,32
2134,20-Oct-22,Technical Skills,Internal,Completed,Collierville,Russell Boone,1,420.72,8
2135,21-Nov-22,Technical Skills,Internal,Completed,Port Gregoryfort,Crystal Hughes,5,218.13,40
2136,28-Nov-22,Communication Skills,Internal,Incomplete,New William,Joy Meyers,1,659.25,8
2137,01-Apr-23,Technical Skills,External,Completed,Staceyborough,Thomas Castillo,1,187.31,8
2138,17-Aug-22,Project Management,Internal,Completed,Russellstad,Rachael Hoffman,3,282.21,24
2139,21-May-23,Technical Skills,Internal,Passed,Matthewfurt,Kevin Navarro,2,935.49,16
2140,27-Apr-23,Project Management,External,Completed,Kayleemouth,Laura Burns,3,264.84,24
2141,07-Jun-23,Customer Service,Internal,Completed,East Melissa,Louis Mccall,1,619.72,8
2142,11-Jan-23,Leadership Development,Internal,Failed,West Christine,Michael Fletcher,3,248.83,24
2143,11-Aug-22,Communication Skills,Internal,Incomplete,New Caitlynburgh,Susan Compton,2,322.33,16
2144,26-Jan-23,Communication Skills,Internal,Completed,Lake Jamesside,Chad Taylor,4,474.09,32
2145,05-Dec-22,Project Management,External,Failed,South Davidstad,Deborah Reed,4,251.83,32
2146,09-Mar-23,Leadership Development,External,Completed,Lake Leontown,Jill Gibson,1,386.89,8
2147,25-Jan-23,Technical Skills,External,Passed,Sheltonburgh,Edwin Valencia,3,535.19,24
2148,16-Apr-23,Communication Skills,Internal,Passed,East Kerryside,Benjamin Wilson,1,409.66,8
2149,08-May-23,Technical Skills,Internal,Failed,Brooketon,Joseph Taylor,2,747.63,16
2150,03-Aug-23,Project Management,External,Incomplete,Port Jameshaven,Benjamin Thompson,3,794.12,24
2151,10-Mar-23,Leadership Development,External,Failed,Tracyberg,Dawn Lara,3,845.94,24
2152,15-Oct-22,Communication Skills,External,Completed,Connerstad,Michael May,4,606.89,32
2153,24-Feb-23,Customer Service,Internal,Completed,Justinview,Jeremy Robinson,2,190.07,16
2154,11-Mar-23,Project Management,External,Failed,Johnsonfurt,Patricia Spencer,4,795.38,32
2155,21-Mar-23,Customer Service,Internal,Passed,West Rebecca,Sarah Edwards,1,972.82,8
2156,19-Jan-23,Customer Service,Internal,Failed,Jenniferville,Paige Duncan,2,763.44,16
2157,02-Oct-22,Leadership Development,Internal,Incomplete,East Bernard,Maurice Gonzales,1,152.69,8
2158,06-Apr-23,Communication Skills,External,Failed,Johnsonmouth,Jaime Brown,1,989.3,8
2159,24-Jan-23,Customer Service,External,Completed,East Debra,Scott Mathis,3,833.52,24
2160,16-Jun-23,Customer Service,Internal,Completed,South Matthewhaven,Mr. Dustin Miranda MD,5,329.65,40
2161,29-Sep-22,Communication Skills,Internal,Completed,New Joseph,Bradley Ferguson,1,443.04,8
2162,03-Jun-23,Project Management,External,Incomplete,Lyonsview,Theresa Grant,5,136.81,40
2163,19-Jan-23,Communication Skills,Internal,Failed,Townsendshire,Molly Bush,3,665.2,24
2164,11-Jun-23,Technical Skills,Internal,Incomplete,Alvaradomouth,Calvin Johnson,2,978.55,16
2165,23-Jul-23,Project Management,External,Failed,East Ray,William Bell,4,652.57,32
2166,02-Oct-22,Technical Skills,External,Passed,New Mark,Nancy Park,2,953.59,16
2167,28-Mar-23,Leadership Development,External,Completed,Andreamouth,David Cooper,5,163.17,40
2168,01-Aug-23,Customer Service,Internal,Incomplete,New Angelafort,Douglas Harris,2,851.51,16
2169,17-Mar-23,Customer Service,External,Failed,Kingshire,Danielle Valdez,1,200.13,8
2170,14-Mar-23,Leadership Development,External,Completed,Richardhaven,Thomas Cunningham,2,347.4,16
2171,19-Jun-23,Communication Skills,External,Passed,Chapmanfurt,Loretta Hunter,3,243.07,24
2172,23-Jun-23,Project Management,External,Incomplete,Rosemouth,Amanda Kelly,2,198.08,16
2173,18-Apr-23,Technical Skills,External,Completed,Jessebury,Alexander Harris,5,372.55,40
2174,13-Nov-22,Technical Skills,External,Incomplete,Hernandezport,Thomas Elliott,2,446.22,16
2175,22-Feb-23,Communication Skills,External,Completed,East Maria,Charles Rush,2,512.6,16
2176,19-Apr-23,Communication Skills,External,Completed,Bennettchester,Michael Montgomery,5,357.52,40
2177,07-Jul-23,Customer Service,External,Passed,Amberhaven,Christina Nguyen,4,616.66,32
2178,08-May-23,Communication Skills,Internal,Completed,Lindseyville,John Lowe,5,368.55,40
2179,08-Sep-22,Leadership Development,External,Passed,Andersonport,Shannon Norman,4,937.57,32
2180,05-Feb-23,Technical Skills,External,Incomplete,West Danielland,Daniel Bennett,4,706.08,32
2181,28-Jun-23,Communication Skills,Internal,Incomplete,East Arthurtown,Brendan Francis,2,542.94,16
2182,22-Jul-23,Communication Skills,External,Completed,Jenniferland,Steven Ingram,2,105.18,16
2183,23-Apr-23,Communication Skills,External,Completed,North Vanessaland,Jasmine Parks,3,287.3,24
2184,25-Sep-22,Communication Skills,External,Failed,Maynardfort,Summer Brown,3,661.36,24
2185,01-Aug-23,Customer Service,Internal,Incomplete,East Carrie,David Ruiz,5,220.95,40
2186,21-Sep-22,Leadership Development,External,Failed,West Michael,Kari Davis,5,747.61,40
2187,07-Jun-23,Communication Skills,Internal,Completed,Gilesstad,Christopher Maxwell,1,575.77,8
2188,17-Jun-23,Leadership Development,Internal,Incomplete,Lake Veronicabury,Monica Fox,2,754.8,16
2189,28-Nov-22,Customer Service,External,Passed,Lake Scott,Seth Rice,2,585.65,16
2190,29-Apr-23,Technical Skills,Internal,Completed,Lake Elizabeth,Patricia King,2,623.98,16
2191,13-May-23,Communication Skills,Internal,Failed,Smithside,Ronald Jackson,3,774.02,24
2192,02-Oct-22,Leadership Development,External,Completed,New Edwinville,Billy Kelly,4,866.14,32
2193,16-Jul-23,Technical Skills,External,Incomplete,Nelsonport,Eric Jarvis,2,704.42,16
2194,08-Mar-23,Customer Service,External,Incomplete,North Suzanne,Joseph Bell,5,164.41,40
2195,08-May-23,Project Management,External,Failed,East Matthew,Traci Costa,3,559.87,24
2196,10-Dec-22,Technical Skills,External,Completed,Carrborough,Christine Cook,2,572.11,16
2197,17-Mar-23,Technical Skills,External,Passed,Lake Jameschester,Harry Gibson,2,724.83,16
2198,14-Aug-22,Leadership Development,Internal,Failed,Deanland,Melissa Perkins,5,198.35,40
2199,19-Jun-23,Project Management,External,Passed,West Angelabury,Samuel Henry,3,142.7,24
2200,29-Mar-23,Project Management,External,Incomplete,South Jamesburgh,Betty Cox,2,910.99,16
2201,15-Mar-23,Leadership Development,Internal,Completed,Jamesshire,Nathan Williams,4,863.83,32
2202,08-Sep-22,Customer Service,Internal,Completed,New Bobbyville,Andrea Beck,4,606.57,32
2203,14-Dec-22,Technical Skills,External,Incomplete,West Markside,Raymond Chavez,2,333.27,16
2204,27-Nov-22,Customer Service,Internal,Passed,Davidhaven,Matthew Lee,3,284.05,24
2205,23-Jun-23,Leadership Development,Internal,Incomplete,Bryanville,Mitchell Rogers,1,271.69,8
2206,16-Sep-22,Technical Skills,Internal,Completed,Dustinside,Elizabeth Fischer,3,274.22,24
